_id,fullName,brandName,langualCode,langualCodeDescription,allIngredients,netContents,claims,offMarket
['251204'],['Power Multi-V Vegi Capsules'],['California Academy of Health'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'TBD', 'notes': 'Vitamin A (Form: from Beta-Carotene) Note: equivalent to Vitamin-A-Retinol activity (RE)', 'name': 'Vitamin A', 'category': 'TBD'}, {'ingredientGroup': 'Vitamin C', 'notes': 'Vitamin C (Form: from Calcium Ascorbate)', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin D', 'notes': 'Vitamin D (Form: as Ergocalciferol Note: vegan source)', 'name': 'Vitamin D', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin E', 'notes': 'Vitamin E (Form: from D-Alpha Tocopheryl Succinate)', 'name': 'Vitamin E', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin K (unspecified)', 'notes': 'Vitamin K (Form: from Green Foods)', 'name': 'Vitamin K', 'category': 'vitamin'}, {'ingredientGroup': 'Thiamin', 'notes': 'Thiamine (Form: as Thiamine HCl) (Alt. Name: Vitamin B1)', 'name': 'Thiamine', 'category': 'vitamin'}, {'ingredientGroup': 'Riboflavin', 'notes': '', 'name': 'Riboflavin', 'category': 'vitamin'}, {'ingredientGroup': 'Niacin', 'notes': 'Niacin (Form: Vitamin B-3, as Niacinamide)', 'name': 'Niacin', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin B6', 'notes': 'Vitamin B-6 (Form: as Pyridoxine HCl)', 'name': 'Vitamin B6', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin B9 (Folate)', 'notes': '', 'name': 'Folate', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin B12', 'notes': 'Vitamin B-12 (Form: as Cyanocobalamin)', 'name': 'Vitamin B12', 'category': 'vitamin'}, {'ingredientGroup': 'Biotin', 'notes': '', 'name': 'Biotin', 'category': 'vitamin'}, {'ingredientGroup': 'Pantothenic Acid', 'notes': 'Pantothenic Acid (Form: as Calcium Pantothenate)', 'name': 'Pantothenic Acid', 'category': 'vitamin'}, {'ingredientGroup': 'Calcium', 'notes': 'Calcium (Form: from Calcium Ascorbate, Calcium Carbonate, and Calcium Citrate)', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Iodine', 'notes': 'Iodine (Form: from  Kelp)', 'name': 'Iodine', 'category': 'mineral'}, {'ingredientGroup': 'Magnesium', 'notes': 'Magnesium (Form: from Magnesium Oxide, & Magnesium Citrate)', 'name': 'Magnesium', 'category': 'mineral'}, {'ingredientGroup': 'Zinc', 'notes': 'Zinc (Form: from Zinc Picolinate)', 'name': 'Zinc', 'category': 'mineral'}, {'ingredientGroup': 'Selenium', 'notes': 'Selenium (Form: as L-Selenomethionine)', 'name': 'Selenium', 'category': 'mineral'}, {'ingredientGroup': 'Copper', 'notes': 'Copper (Form: from Copper Amino Acid Chelate)', 'name': 'Copper', 'category': 'mineral'}, {'ingredientGroup': 'Manganese', 'notes': 'Manganese (Form: from Manganese Amino Acid Chelate)', 'name': 'Manganese', 'category': 'mineral'}, {'ingredientGroup': 'Chromium', 'notes': 'Chromium (Form: from Chromium Picolinate)', 'name': 'Chromium', 'category': 'mineral'}, {'ingredientGroup': 'Molybdenum', 'notes': 'Molybdenum (Form: from Molybdenum Amino Acid Chelate)', 'name': 'Molybdenum', 'category': 'mineral'}, {'ingredientGroup': 'Potassium', 'notes': 'Potassium (Form: from Potassium Chloride)', 'name': 'Potassium', 'category': 'mineral'}, {'ingredientGroup': 'Boron', 'notes': 'Boron (Form: from Boron Amino Acid Chelate)', 'name': 'Boron', 'category': 'mineral'}, {'ingredientGroup': 'Vanadium', 'notes': 'Vanadium (Form: from Vanadium Amino Acid Chelate)', 'name': 'Vanadium', 'category': 'mineral'}, {'ingredientGroup': 'Blue-Green Algae', 'notes': 'Spirulina Note: U.S. Grown', 'name': 'Spirulina', 'category': 'bacteria'}, {'ingredientGroup': 'Barley', 'notes': 'Barley Grass PlantPart: grass Note: organically grown', 'name': 'Barley Grass', 'category': 'botanical'}, {'ingredientGroup': 'Chlorella', 'notes': '', 'name': 'Chlorella', 'category': 'other'}, {'ingredientGroup': 'Couch Grass', 'notes': 'Wheat Grass PlantPart: grass Note: organically grown', 'name': 'Wheat Grass', 'category': 'botanical'}, {'ingredientGroup': 'Alfalfa', 'notes': '', 'name': 'Alfalfa juice concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Green Tea', 'notes': 'Green Tea extract (Form: 40% Catechins) PlantPart: leaf', 'name': 'Green Tea extract', 'category': 'botanical'}, {'ingredientGroup': 'Choline', 'notes': 'Choline (Form: from Choline Bitartrate)', 'name': 'Choline', 'category': 'vitamin'}, {'ingredientGroup': 'Inositol', 'notes': '', 'name': 'Inositol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'PABA', 'notes': '', 'name': 'PABA', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Blend (Combination)', 'notes': 'Trace Mineral Blend Note: vegan', 'name': 'Trace Mineral Blend', 'category': 'blend'}, {'ingredientGroup': 'Oriental Ginseng', 'notes': 'Panax ginseng (Form: 5% Ginsenosides) PlantPart: root Genus: Panax Species: ginseng', 'name': 'Panax ginseng', 'category': 'botanical'}, {'ingredientGroup': 'Flavonoid (mixture)', 'notes': 'Citrus Bioflavonoids (Form: 37% Bioflavonoids (Form: as Hesperidin))', 'name': 'Citrus Bioflavonoids', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Rutin', 'notes': '', 'name': 'Rutin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Bromelain', 'notes': 'Bromelain (Form: from Pineapple Note: 2,000 GDU)', 'name': 'Bromelain', 'category': 'enzyme'}, {'ingredientGroup': 'Papain', 'notes': 'Papain (Form: from Papaya Note: 140 MCU)', 'name': 'Papain', 'category': 'enzyme'}, {'ingredientGroup': 'Pepsin', 'notes': 'Pepsin Enzymes Note: NF 1:10,000', 'name': 'Pepsin', 'category': 'enzyme'}, {'ingredientGroup': 'Lipase', 'notes': 'Lipase Note: 3,400 USP units', 'name': 'Lipase', 'category': 'enzyme'}, {'ingredientGroup': 'Amylase', 'notes': 'Amylase Note: 20,000 USP units', 'name': 'Amylase', 'category': 'enzyme'}, {'ingredientGroup': 'Chlorophyll', 'notes': 'Chlorophyll (Form: from Green Foods)', 'name': 'Chlorophyll', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Blend (Amino Acid/Protein)', 'notes': 'Amino Acids (Form: from Green Foods)', 'name': 'Amino Acids', 'category': 'blend'}, {'ingredientGroup': 'capsule', 'notes': '', 'name': 'Cellulose', 'category': 'other'}, {'ingredientGroup': 'Magnesium stearate', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'other'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silica', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}]]","[[{'unit': 'Capsule(s)', 'quantity': 120, 'display': '120 Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['31002'],['100% Pure Absolute Acai'],['California Academy of Health'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Acai', 'notes': 'Acai liquid concentrate (Form: contains Acai PlantPart: berry) Genus: Euterpe Species: oleracea Note: (freeze-dried) (Equivalent to 35,000 mg of fresh Acai)', 'name': 'Acai liquid concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'de-ionized Water', 'category': 'other'}, {'ingredientGroup': 'Citric Acid', 'notes': '', 'name': 'Citric Acid', 'category': 'non-nutrient/non-botanical'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 16, 'display': '16 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 474, 'display': '474 mL', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['31015'],['NAC N-Acetyl Cysteine 600 mg'],['California Academy of Health'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'N-Acetyl Cysteine', 'notes': '', 'name': 'N-Acetyl Cysteine', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Molybdenum', 'notes': 'Molybdenum (Form: as Molybdenum Amino Acid Chelate)', 'name': 'Molybdenum', 'category': 'mineral'}, {'ingredientGroup': 'Selenium', 'notes': 'Selenium (Form: as L-Selenomethionine)', 'name': 'Selenium', 'category': 'mineral'}, {'ingredientGroup': 'capsule', 'notes': '', 'name': 'Cellulose', 'category': 'other'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Citric Acid', 'notes': '', 'name': 'Citric Acid', 'category': 'non-nutrient/non-botanical'}]]","[[{'unit': 'Capsule(s)', 'quantity': 100, 'display': '100 Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['31023'],['Absolute Hemp Seed Protein Powder'],['California Academy of Health'],"['E0162', 'A1325']","['Powder', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': 'Calories (Form: from Fat)', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Saturated fat', 'notes': '', 'name': 'Saturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Trans fat', 'notes': '', 'name': 'Trans Fat', 'category': 'fat'}, {'ingredientGroup': 'Cholesterol', 'notes': '', 'name': 'Cholesterol', 'category': 'fat'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium', 'category': 'mineral'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Sucrose', 'notes': '', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Vitamin A', 'notes': '', 'name': 'Vitamin A', 'category': 'vitamin'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Thiamin', 'notes': '', 'name': 'Thiamine', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin B6', 'notes': '', 'name': 'Vitamin B6', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Iron', 'notes': '', 'name': 'Iron', 'category': 'mineral'}, {'ingredientGroup': 'Niacin', 'notes': '', 'name': 'Niacin', 'category': 'vitamin'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium', 'category': 'mineral'}, {'ingredientGroup': 'Hemp', 'notes': '', 'name': 'Certified organic hemp seeds (Cannabis sativa L) powder', 'category': 'botanical'}]]","[[{'unit': 'oz.', 'quantity': 16, 'display': '16 oz.', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 454, 'display': '454 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['31042'],['Absolute Pomegranate'],['California Academy of Health'],"['E0165', 'A1325']","['Liquid', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Sucrose', 'notes': 'Sugars Note: No added sugar', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium', 'category': 'mineral'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Polyphenol (unspecified)', 'notes': '', 'name': 'Total Polyphenols', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Ellagic Acid', 'notes': '', 'name': 'Ellagic Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Gallic Acid', 'notes': '', 'name': 'Gallic Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Iron', 'notes': '', 'name': 'Iron', 'category': 'mineral'}, {'ingredientGroup': 'Pomegranate', 'notes': '', 'name': '100% Pure Pomegranate juice concentrate', 'category': 'botanical'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 16, 'display': '16 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 474, 'display': '474 mL', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['288150'],['Organic Black Aronia Berry 8:1 Juice Concentrate'],['California Academy of Health'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Cholesterol', 'notes': '', 'name': 'Cholesterol', 'category': 'fat'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Chokeberry', 'notes': '', 'name': 'black Aronia berry', 'category': 'botanical'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 8, 'display': '8 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 237, 'display': '237 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['30961'],['Absolute Maqui'],['California Academy of Health'],"['E0162', 'A1326']","['Powder', 'Fiber and Other Nutrients']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': 'Calories (Form: from Fat)', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Saturated fat', 'notes': '', 'name': 'Saturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Trans fat', 'notes': '', 'name': 'Trans Fat', 'category': 'fat'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Sucrose', 'notes': '', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Vitamin A', 'notes': '', 'name': 'Vitamin A', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Iron', 'notes': '', 'name': 'Iron', 'category': 'mineral'}, {'ingredientGroup': 'Maqui', 'notes': '', 'name': '100% organic freeze dried Maqui', 'category': 'botanical'}]]","[[{'unit': 'oz.', 'quantity': 3, 'display': '3 oz.', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 85, 'display': '85 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['30964'],['Pure Premium Antarctic Krill Oil'],['California Academy of Health'],"['E0161', 'A1325']","['Softgel Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': 'Calories (Form: from Fat)', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Vitamin A', 'notes': '', 'name': 'Vitamin A', 'category': 'vitamin'}, {'ingredientGroup': 'Krill Oil', 'notes': 'Krill Oil (Form: Antarctic Euphausia superba Genus: Euphausia Species: superba)', 'name': 'Krill Oil', 'category': 'fat'}, {'ingredientGroup': 'Phospholipid (unspecified)', 'notes': 'Phospholipids (Form: with bonded Omega-3)', 'name': 'Phospholipids', 'category': 'fat'}, {'ingredientGroup': 'Omega-3', 'notes': '', 'name': 'Total Omega-3 Fatty Acids', 'category': 'fatty acid'}, {'ingredientGroup': 'EPA (Eicosapentaenoic Acid)', 'notes': '', 'name': 'Eicosapentaenoic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'DHA (Docosahexaenoic Acid)', 'notes': '', 'name': 'Docosahexaenoic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Astaxanthin', 'notes': '', 'name': 'Astaxanthin Esterified', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Krill Oil', 'notes': '', 'name': '100% Pure Euphausia superba Antarctic krill oil', 'category': 'fat'}, {'ingredientGroup': 'Gelatin', 'notes': '', 'name': 'Gelatin', 'category': 'protein'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Glycerin', 'category': 'other'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water', 'category': 'other'}, {'ingredientGroup': 'Coating', 'notes': '', 'name': 'Lemon Oil Coating', 'category': 'other'}]]","[[{'unit': 'Softgel(s)', 'quantity': 60, 'display': '60 Softgel(s)', 'order': 1}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['30994'],['Whey Protein Gold Isolate Plus Chocolate'],['California Academy of Health'],"['E0162', 'A1325']","['Powder', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Trans fat', 'notes': '', 'name': 'Trans Fat', 'category': 'fat'}, {'ingredientGroup': 'Saturated fat', 'notes': '', 'name': 'Saturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Sucrose', 'notes': '', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Xylitol', 'notes': '', 'name': 'Xylitol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Iron', 'notes': '', 'name': 'Iron', 'category': 'mineral'}, {'ingredientGroup': 'Isoleucine', 'notes': '', 'name': 'L-Isoleucine', 'category': 'amino acid'}, {'ingredientGroup': 'Leucine', 'notes': '', 'name': 'L-Leucine', 'category': 'amino acid'}, {'ingredientGroup': 'Lysine', 'notes': '', 'name': 'L-Lysine', 'category': 'amino acid'}, {'ingredientGroup': 'METHIONINE', 'notes': '', 'name': 'L-Methionine', 'category': 'amino acid'}, {'ingredientGroup': 'Phenylalanine', 'notes': '', 'name': 'L-Phenylalanine', 'category': 'amino acid'}, {'ingredientGroup': 'THREONINE', 'notes': '', 'name': 'L-Threonine', 'category': 'amino acid'}, {'ingredientGroup': 'Tryptophan', 'notes': '', 'name': 'L-Tryptophan', 'category': 'amino acid'}, {'ingredientGroup': 'Valine', 'notes': '', 'name': 'L-Valine', 'category': 'amino acid'}, {'ingredientGroup': 'Alanine', 'notes': '', 'name': 'L-Alanine', 'category': 'amino acid'}, {'ingredientGroup': 'Arginine', 'notes': '', 'name': 'L-Arginine', 'category': 'amino acid'}, {'ingredientGroup': 'Aspartic Acid', 'notes': '', 'name': 'L-Aspartic Acid', 'category': 'amino acid'}, {'ingredientGroup': 'Cysteine', 'notes': '', 'name': 'L-Cysteine', 'category': 'amino acid'}, {'ingredientGroup': 'Glutamic Acid', 'notes': '', 'name': 'L-Glutamic Acid', 'category': 'amino acid'}, {'ingredientGroup': 'Glutamine', 'notes': '', 'name': 'L-Glutamine', 'category': 'amino acid'}, {'ingredientGroup': 'Glycine', 'notes': '', 'name': 'L-Glycine', 'category': 'amino acid'}, {'ingredientGroup': 'Histidine', 'notes': '', 'name': 'L-Histidine', 'category': 'amino acid'}, {'ingredientGroup': 'Proline', 'notes': '', 'name': 'L-Proline', 'category': 'amino acid'}, {'ingredientGroup': 'Serine', 'notes': '', 'name': 'L-Serine', 'category': 'amino acid'}, {'ingredientGroup': 'Tyrosine', 'notes': '', 'name': 'L-Tyrosine', 'category': 'amino acid'}, {'ingredientGroup': 'Whey Protein', 'notes': '', 'name': 'Whey Protein Blend', 'category': 'protein'}, {'ingredientGroup': 'cocoa', 'notes': '', 'name': 'Cocoa', 'category': 'botanical'}, {'ingredientGroup': 'Flavor', 'notes': '', 'name': 'Natural Flavors', 'category': 'other'}, {'ingredientGroup': 'Stevia', 'notes': '', 'name': 'BetterStevia', 'category': 'botanical'}, {'ingredientGroup': 'lecithin', 'notes': '', 'name': 'Soy Lecithin', 'category': 'fat'}, {'ingredientGroup': 'Xanthan Gum', 'notes': '', 'name': 'Xanthan Gum', 'category': 'complex carbohydrate'}]]","[[{'unit': 'lbs', 'quantity': 2, 'display': '2 lbs', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 907, 'display': '907 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['5640'],['Whey Protein Gold Isolate Plus Natural Chocolate Flavor'],['California Academy of Health'],"['E0162', 'A1317']","['Powder', 'Botanical with Nutrients']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Saturated fat', 'notes': '', 'name': 'Saturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Blend (Dietary substance used by man to supplement the diet by increasing the total dietary intake)', 'notes': '', 'name': 'Natural Sugars', 'category': 'blend'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium', 'category': 'mineral'}, {'ingredientGroup': 'Stevia', 'notes': '', 'name': 'Stevia', 'category': 'botanical'}, {'ingredientGroup': 'Isoleucine', 'notes': '', 'name': 'L-Isoleucine', 'category': 'amino acid'}, {'ingredientGroup': 'Leucine', 'notes': '', 'name': 'L-Leucine', 'category': 'amino acid'}, {'ingredientGroup': 'Lysine', 'notes': '', 'name': 'L-Lysine', 'category': 'amino acid'}, {'ingredientGroup': 'METHIONINE', 'notes': '', 'name': 'L-Methionine', 'category': 'amino acid'}, {'ingredientGroup': 'Phenylalanine', 'notes': '', 'name': 'L-Phenylalanine', 'category': 'amino acid'}, {'ingredientGroup': 'THREONINE', 'notes': '', 'name': 'L-Threonine', 'category': 'amino acid'}, {'ingredientGroup': 'Tryptophan', 'notes': '', 'name': 'L-Tryptophan', 'category': 'amino acid'}, {'ingredientGroup': 'Valine', 'notes': '', 'name': 'L-Valine', 'category': 'amino acid'}, {'ingredientGroup': 'Alanine', 'notes': '', 'name': 'L-Alanine', 'category': 'amino acid'}, {'ingredientGroup': 'Arginine', 'notes': '', 'name': 'L-Arginine', 'category': 'amino acid'}, {'ingredientGroup': 'Aspartic Acid', 'notes': '', 'name': 'L-Aspartic Acid', 'category': 'amino acid'}, {'ingredientGroup': 'Cysteine', 'notes': '', 'name': 'L-Cysteine', 'category': 'amino acid'}, {'ingredientGroup': 'Glutamic Acid', 'notes': '', 'name': 'L-Glutamic Acid', 'category': 'amino acid'}, {'ingredientGroup': 'Glutamine', 'notes': '', 'name': 'L-Glutamine', 'category': 'amino acid'}, {'ingredientGroup': 'Glycine', 'notes': '', 'name': 'L-Glycine', 'category': 'amino acid'}, {'ingredientGroup': 'Histidine', 'notes': '', 'name': 'L-Histidine', 'category': 'amino acid'}, {'ingredientGroup': 'Proline', 'notes': '', 'name': 'L-Proline', 'category': 'amino acid'}, {'ingredientGroup': 'Serine', 'notes': '', 'name': 'L-Serine', 'category': 'amino acid'}, {'ingredientGroup': 'Tyrosine', 'notes': '', 'name': 'L-Tyrosine', 'category': 'amino acid'}, {'ingredientGroup': 'Whey Protein', 'notes': '', 'name': 'Whey Protein Blend', 'category': 'protein'}, {'ingredientGroup': 'Fructose', 'notes': '', 'name': 'Fructose', 'category': 'sugar'}, {'ingredientGroup': 'Flavor', 'notes': '', 'name': 'Natural-flavor', 'category': 'other'}, {'ingredientGroup': 'Xanthan Gum', 'notes': '', 'name': 'Xanthan Gum', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Stevia', 'notes': '', 'name': 'Stevia rebaudiana herbal extract', 'category': 'botanical'}]]","[[{'unit': 'oz.', 'quantity': 32, 'display': '32 oz.', 'order': 1}, {'unit': 'g', 'quantity': 908, 'display': '908 g', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
